Date,Price,Open,High,Low,Volume,Change(%),DayName,Year
2018-07-30,1944.6,1943.0,1954.7,1931.55,1579251,0.04,Monday,2018
2018-07-27,1943.75,1960.85,1964.65,1940.3,2033977,-1.07,Friday,2018
2018-07-26,1964.7,1974.95,1985.0,1955.1,3503036,-0.85,Thursday,2018
2018-07-25,1981.5,2001.9,2002.0,1968.4,1535492,-0.88,Wednesday,2018
2018-07-24,1999.0,2015.0,2015.0,1984.15,2038423,-0.33,Tuesday,2018
2018-07-23,2005.65,2001.0,2009.95,1986.0,2086201,0.45,Monday,2018
2018-07-20,1996.6,1984.9,2000.0,1984.0,1934995,0.77,Friday,2018
2018-07-19,1981.4,2002.1,2010.45,1970.0,1746318,-0.94,Thursday,2018
2018-07-18,2000.25,2005.0,2011.7,1993.05,2013869,-0.09,Wednesday,2018
2018-07-17,2002.15,1989.0,2009.0,1981.0,3315492,0.65,Tuesday,2018
2018-07-16,1989.2,1990.0,1996.0,1977.45,2582159,0.41,Monday,2018
2018-07-13,1981.1,1975.0,1997.9,1974.0,4148185,0.49,Friday,2018
2018-07-12,1971.35,1984.0,1990.9,1960.5,6921701,-0.43,Thursday,2018
2018-07-11,1979.9,1900.0,1998.0,1894.15,22903802,5.59,Wednesday,2018
2018-07-10,1875.1,1898.0,1898.9,1870.75,5303302,-0.42,Tuesday,2018
2018-07-09,1883.0,1924.0,1924.4,1876.5,6151747,-1.57,Monday,2018
2018-07-06,1912.95,1882.85,1921.0,1881.65,3713781,1.74,Friday,2018
2018-07-05,1880.3,1873.0,1887.5,1862.1,2472571,0.76,Thursday,2018
2018-07-04,1866.15,1879.9,1879.9,1857.15,2700614,-0.42,Wednesday,2018
2018-07-03,1874.05,1859.95,1879.9,1857.05,3242233,1.23,Tuesday,2018
2018-07-02,1851.35,1852.0,1857.8,1841.1,2650290,0.19,Monday,2018
2018-06-29,1847.75,1844.9,1867.4,1842.3,3506276,0.27,Friday,2018
2018-06-28,1842.7,1865.0,1871.0,1826.3,4888125,-0.82,Thursday,2018
2018-06-27,1858.0,1860.0,1885.15,1851.25,4081208,0.32,Wednesday,2018
2018-06-26,1852.0,1823.0,1861.0,1821.0,4679712,1.8,Tuesday,2018
2018-06-25,1819.25,1811.9,1822.35,1806.0,2083217,0.52,Monday,2018
2018-06-22,1809.8,1827.0,1827.0,1799.55,2949458,-0.52,Friday,2018
2018-06-21,1819.35,1832.0,1832.0,1817.6,2910659,-0.17,Thursday,2018
2018-06-20,1822.45,1832.0,1836.3,1818.6,3107695,-0.11,Wednesday,2018
2018-06-19,1824.5,1822.15,1839.0,1821.0,3245034,-0.25,Tuesday,2018
2018-06-18,1829.0,1867.95,1867.95,1822.15,4674987,-0.6,Monday,2018
2018-06-15,1840.05,1800.0,1847.1,1788.6,9183574,2.94,Friday,2018
2018-06-14,1787.55,1830.0,1832.3,1784.0,3819998,-2.0,Thursday,2018
2018-06-13,1824.1,1816.0,1831.65,1798.0,5370983,2.42,Wednesday,2018
2018-06-12,1781.0,1757.0,1785.0,1753.0,4608875,1.79,Tuesday,2018
2018-06-11,1749.7,1747.1,1763.0,1743.0,2179378,0.15,Monday,2018
2018-06-08,1747.1,1735.0,1757.3,1735.0,2582138,0.67,Friday,2018
2018-06-07,1735.55,1725.0,1749.0,1723.8,2414762,0.57,Thursday,2018
2018-06-06,1725.75,1723.0,1734.9,1715.2,2236512,0.24,Wednesday,2018
2018-06-05,1721.6,1744.0,1751.9,1711.15,2449568,-1.3,Tuesday,2018
2018-06-04,1744.25,1745.0,1749.0,1712.6,1681483,0.68,Monday,2018
2018-06-01,1732.45,1754.0,1757.5,1716.3,1603856,-0.49,Friday,2018
2018-05-31,1741.05,1734.0,1759.05,1726.1,5049371,-0.91,Thursday,2018
2018-05-30,1757.05,1754.53,1766.5,1741.25,1889553,-0.27,Wednesday,2018
2018-05-29,1761.75,1764.95,1772.0,1744.0,1762656,0.61,Tuesday,2018
2018-05-28,1751.03,1808.25,1808.25,1743.0,1858399,-2.34,Monday,2018
2018-05-25,1792.9,1812.5,1837.4,1786.28,1884886,-0.5,Friday,2018
2018-05-24,1801.85,1755.0,1807.5,1751.18,1481158,3.11,Thursday,2018
2018-05-23,1747.55,1762.5,1772.5,1740.5,753649,-0.39,Wednesday,2018
2018-05-22,1754.45,1779.0,1787.48,1746.85,928708,-1.35,Tuesday,2018
2018-05-21,1778.38,1764.35,1796.0,1759.03,1723089,1.56,Monday,2018
2018-05-18,1751.03,1740.4,1758.85,1729.0,937498,0.29,Friday,2018
2018-05-17,1745.9,1756.48,1766.58,1738.0,1484024,-0.06,Thursday,2018
2018-05-16,1746.95,1739.98,1754.5,1737.63,824225,0.33,Wednesday,2018
2018-05-15,1741.2,1725.0,1747.9,1716.85,976445,1.42,Tuesday,2018
2018-05-14,1716.78,1728.5,1735.5,1705.4,1216947,-0.68,Monday,2018
2018-05-11,1728.48,1727.1,1742.5,1721.25,1313938,0.17,Friday,2018
2018-05-10,1725.63,1751.48,1755.58,1720.1,1929339,-1.09,Thursday,2018
2018-05-09,1744.65,1720.1,1747.38,1720.1,1307525,1.4,Wednesday,2018
2018-05-08,1720.6,1717.35,1743.25,1698.35,1496410,0.59,Tuesday,2018
2018-05-07,1710.48,1745.0,1745.0,1705.45,1742213,-1.72,Monday,2018
2018-05-04,1740.38,1746.0,1748.5,1735.0,1173622,-0.03,Friday,2018
2018-05-03,1740.93,1754.9,1763.0,1735.2,1880775,-0.51,Thursday,2018
2018-05-02,1749.88,1765.25,1766.1,1735.65,1579023,-0.92,Wednesday,2018
2018-04-30,1766.05,1725.98,1774.5,1718.8,1729279,2.32,Monday,2018
2018-04-27,1725.98,1762.5,1772.0,1710.0,2250665,-2.47,Friday,2018
2018-04-26,1769.63,1733.5,1780.0,1733.5,6067517,1.99,Thursday,2018
2018-04-25,1735.13,1692.5,1741.5,1682.53,4098287,2.5,Wednesday,2018
2018-04-24,1692.83,1705.0,1721.58,1671.25,4157168,-0.67,Tuesday,2018
2018-04-23,1704.33,1712.0,1778.95,1694.78,7592955,0.18,Monday,2018
2018-04-20,1701.23,1625.0,1711.18,1620.0,9232831,6.62,Friday,2018
2018-04-19,1595.58,1589.95,1608.6,1582.88,2410476,1.01,Thursday,2018
2018-04-18,1579.55,1583.0,1596.73,1572.93,1216533,-0.24,Wednesday,2018
2018-04-17,1583.3,1593.83,1597.48,1573.6,1650862,-0.66,Tuesday,2018
2018-04-16,1593.83,1558.0,1599.98,1555.38,3135137,1.09,Monday,2018
2018-04-13,1576.65,1575.0,1620.4,1566.05,4089559,0.45,Friday,2018
2018-04-12,1569.63,1505.0,1575.0,1503.98,3057180,4.15,Thursday,2018
2018-04-11,1507.08,1475.3,1512.5,1472.8,1562208,2.61,Wednesday,2018
2018-04-10,1468.8,1462.85,1478.63,1462.85,592266,0.47,Tuesday,2018
2018-04-09,1461.95,1469.85,1481.75,1457.5,617933,-0.89,Monday,2018
2018-04-06,1475.15,1477.0,1480.0,1463.28,564509,-0.26,Friday,2018
2018-04-05,1478.98,1463.28,1481.88,1460.18,904712,1.62,Thursday,2018
2018-04-04,1455.45,1464.73,1467.0,1446.0,1420910,-0.01,Wednesday,2018
2018-04-03,1455.63,1446.05,1464.95,1446.05,968645,0.05,Tuesday,2018
2018-04-02,1454.83,1420.0,1457.0,1420.0,831494,2.12,Monday,2018
2018-03-28,1424.58,1417.95,1437.5,1412.5,3432827,0.05,Wednesday,2018
2018-03-27,1423.85,1412.5,1431.5,1411.53,1247287,1.09,Tuesday,2018
2018-03-26,1408.5,1409.5,1413.7,1390.78,1482105,-0.04,Monday,2018
2018-03-23,1409.08,1401.0,1417.05,1399.03,1827061,-0.47,Friday,2018
2018-03-22,1415.68,1429.98,1437.98,1411.28,1163047,-0.89,Thursday,2018
2018-03-21,1428.38,1436.25,1442.15,1425.0,1953839,-0.28,Wednesday,2018
2018-03-20,1432.43,1410.0,1436.6,1409.5,2012492,1.2,Tuesday,2018
2018-03-19,1415.5,1414.5,1424.0,1410.0,1744970,0.19,Monday,2018
2018-03-16,1412.85,1434.4,1436.0,1402.5,3598741,-1.53,Friday,2018
2018-03-15,1434.85,1447.5,1451.28,1427.8,1174453,-0.6,Thursday,2018
2018-03-14,1443.45,1446.48,1461.53,1437.53,1834334,0.0,Wednesday,2018
2018-03-13,1443.4,1462.45,1469.85,1436.0,44033577,-5.42,Tuesday,2018
2018-03-12,1526.08,1521.5,1541.95,1517.75,1045670,0.6,Monday,2018
2018-03-09,1517.05,1502.5,1531.6,1488.6,936218,1.0,Friday,2018
2018-03-08,1501.98,1527.45,1527.45,1493.75,975913,-0.78,Thursday,2018
2018-03-07,1513.73,1535.0,1544.5,1509.25,958886,-0.5,Wednesday,2018
2018-03-06,1521.4,1561.0,1563.5,1515.08,953382,-2.03,Tuesday,2018
2018-03-05,1552.93,1524.5,1556.83,1516.48,1429084,2.24,Monday,2018
2018-03-01,1518.85,1524.5,1530.6,1510.0,859062,0.09,Thursday,2018
2018-02-28,1517.53,1517.5,1531.98,1510.73,1353432,-0.24,Wednesday,2018
2018-02-27,1521.18,1520.5,1539.28,1516.0,858900,0.35,Tuesday,2018
2018-02-26,1515.85,1537.5,1544.98,1510.6,681941,-1.43,Monday,2018
2018-02-23,1537.9,1525.0,1544.5,1496.05,1681250,0.84,Friday,2018
2018-02-22,1525.1,1526.0,1539.5,1511.25,1731505,0.26,Thursday,2018
2018-02-21,1521.15,1487.0,1531.3,1480.03,1544614,3.31,Wednesday,2018
2018-02-20,1472.38,1464.0,1492.53,1463.95,944534,0.72,Tuesday,2018
2018-02-19,1461.8,1472.5,1476.65,1447.6,784112,-0.32,Monday,2018
2018-02-16,1466.53,1461.5,1499.8,1461.5,1257878,0.25,Friday,2018
2018-02-15,1462.93,1465.98,1471.5,1452.55,1232618,0.48,Thursday,2018
2018-02-14,1455.9,1485.0,1487.23,1446.25,1423766,-1.87,Wednesday,2018
2018-02-12,1483.65,1489.15,1511.68,1477.78,987281,-0.15,Monday,2018
2018-02-09,1485.85,1475.0,1497.0,1448.33,1051229,-0.08,Friday,2018
2018-02-08,1487.1,1489.88,1513.8,1479.5,1377502,0.65,Thursday,2018
2018-02-07,1477.53,1513.5,1515.5,1473.73,1090162,-1.41,Wednesday,2018
2018-02-06,1498.63,1505.0,1538.58,1492.5,1328653,-3.41,Tuesday,2018
2018-02-05,1551.6,1555.0,1594.0,1538.43,1378871,-1.6,Monday,2018
2018-02-02,1576.83,1560.0,1595.0,1551.73,1228245,0.48,Friday,2018
2018-02-01,1569.3,1562.0,1595.0,1544.4,1200315,0.84,Thursday,2018
2018-01-31,1556.18,1568.5,1575.0,1549.3,1521607,-1.28,Wednesday,2018
2018-01-30,1576.43,1590.0,1601.9,1571.85,787379,-1.44,Tuesday,2018
2018-01-29,1599.43,1565.7,1612.5,1561.0,1570530,2.49,Monday,2018
2018-01-25,1560.53,1587.5,1589.9,1540.5,1916922,-1.69,Thursday,2018
2018-01-24,1587.3,1545.0,1629.53,1541.33,2810769,2.34,Wednesday,2018
2018-01-23,1551.0,1557.48,1571.18,1545.03,1619805,-0.46,Tuesday,2018
2018-01-22,1558.2,1480.5,1567.35,1461.0,2183555,5.31,Monday,2018
2018-01-19,1479.65,1465.28,1491.0,1451.83,910000,1.41,Friday,2018
2018-01-18,1459.1,1448.5,1466.5,1434.03,1104739,1.01,Thursday,2018
2018-01-17,1444.48,1435.0,1462.5,1431.08,2140403,1.34,Wednesday,2018
2018-01-16,1425.43,1378.0,1430.83,1375.28,2133876,3.81,Tuesday,2018
2018-01-15,1373.05,1388.58,1404.0,1367.53,728607,-1.09,Monday,2018
2018-01-12,1388.18,1402.5,1402.5,1370.28,1680157,-0.51,Friday,2018
2018-01-11,1395.25,1405.0,1410.95,1391.1,1260524,-0.57,Thursday,2018
2018-01-10,1403.3,1355.5,1408.0,1347.33,1682925,3.6,Wednesday,2018
2018-01-09,1354.5,1357.5,1360.5,1338.28,1074698,-0.2,Tuesday,2018
2018-01-08,1357.2,1350.0,1363.43,1340.93,621110,0.94,Monday,2018
2018-01-05,1344.6,1325.0,1349.75,1325.0,576853,1.21,Friday,2018
2018-01-04,1328.55,1325.0,1331.0,1320.0,456541,0.7,Thursday,2018
2018-01-03,1319.33,1316.0,1334.5,1315.6,628560,0.28,Wednesday,2018
2018-01-02,1315.6,1330.0,1334.8,1310.1,960145,-0.54,Tuesday,2018
2018-01-01,1322.8,1341.15,1347.4,1317.5,675880,-2.06,Monday,2018
2017-12-29,1350.6,1311.55,1354.45,1309.28,1304771,2.83,Friday,2017
2017-12-28,1313.48,1304.4,1326.75,1302.83,1302544,0.27,Thursday,2017
2017-12-27,1309.95,1324.73,1329.25,1305.25,369642,-1.12,Wednesday,2017
2017-12-26,1324.73,1343.0,1344.88,1315.8,1087893,0.1,Tuesday,2017
2017-12-22,1323.38,1302.0,1331.95,1295.1,1832832,1.97,Friday,2017
2017-12-21,1297.85,1293.5,1304.0,1290.03,646824,0.26,Thursday,2017
2017-12-20,1294.48,1291.0,1296.38,1275.33,788785,0.53,Wednesday,2017
2017-12-19,1287.65,1288.0,1298.9,1282.35,900976,-0.2,Tuesday,2017
2017-12-18,1290.25,1268.5,1294.48,1247.18,1090332,1.37,Monday,2017
2017-12-15,1272.8,1281.88,1292.23,1268.43,1359069,-0.48,Friday,2017
2017-12-14,1278.9,1316.0,1316.0,1265.55,2752075,-2.69,Thursday,2017
2017-12-13,1314.2,1305.7,1325.73,1300.5,1480729,0.62,Wednesday,2017
2017-12-12,1306.08,1330.5,1331.0,1303.7,941123,-1.84,Tuesday,2017
2017-12-11,1330.55,1304.18,1336.33,1304.18,504001,2.29,Monday,2017
2017-12-08,1300.75,1309.0,1322.5,1298.5,692774,-0.6,Friday,2017
2017-12-07,1308.63,1316.15,1322.98,1307.5,663150,-0.61,Thursday,2017
2017-12-06,1316.65,1318.0,1322.5,1306.43,703759,-0.09,Wednesday,2017
2017-12-05,1317.78,1315.5,1325.85,1314.08,583957,0.12,Tuesday,2017
2017-12-04,1316.18,1311.0,1329.25,1301.48,629552,0.09,Monday,2017
2017-12-01,1314.98,1317.5,1334.0,1310.75,515572,-0.27,Friday,2017
2017-11-30,1318.5,1326.83,1333.48,1311.5,2149981,-0.8,Thursday,2017
2017-11-29,1329.08,1338.75,1346.5,1325.0,723766,-1.01,Wednesday,2017
2017-11-28,1342.65,1343.0,1351.2,1335.0,455858,-0.02,Tuesday,2017
2017-11-27,1342.93,1344.0,1347.95,1331.1,928393,-0.08,Monday,2017
2017-11-24,1344.03,1341.0,1351.45,1336.55,1143756,0.25,Friday,2017
2017-11-23,1340.63,1340.5,1346.5,1334.5,396735,0.02,Thursday,2017
2017-11-22,1340.33,1336.5,1354.85,1336.2,911312,0.29,Wednesday,2017
2017-11-21,1336.48,1350.5,1350.5,1333.0,763870,-1.13,Tuesday,2017
2017-11-20,1351.73,1357.5,1363.45,1347.65,507249,-0.14,Monday,2017
2017-11-17,1353.65,1374.05,1374.05,1351.8,662732,-1.43,Friday,2017
2017-11-16,1373.33,1355.0,1381.5,1343.48,826741,1.53,Thursday,2017
2017-11-15,1352.65,1353.0,1377.5,1350.68,3335417,-0.34,Wednesday,2017
2017-11-14,1357.3,1378.28,1378.28,1353.75,828626,-1.61,Tuesday,2017
2017-11-13,1379.48,1351.03,1388.7,1351.03,748498,1.85,Monday,2017
2017-11-10,1354.38,1361.1,1363.0,1346.68,678283,-1.01,Friday,2017
2017-11-09,1368.2,1375.0,1375.0,1359.65,576216,0.05,Thursday,2017
2017-11-08,1367.5,1361.5,1379.5,1359.13,701126,0.92,Wednesday,2017
2017-11-07,1355.03,1335.0,1384.0,1333.03,1348446,1.67,Tuesday,2017
2017-11-06,1332.78,1310.0,1335.9,1305.88,688500,1.74,Monday,2017
2017-11-03,1310.05,1316.2,1318.35,1301.4,333443,-0.23,Friday,2017
2017-11-02,1313.08,1304.25,1337.0,1303.38,734211,0.9,Thursday,2017
2017-11-01,1301.43,1312.0,1313.43,1289.43,370941,-0.81,Wednesday,2017
2017-10-31,1312.0,1300.65,1320.0,1300.65,796317,0.3,Tuesday,2017
2017-10-30,1308.1,1293.0,1310.0,1290.85,568626,1.23,Monday,2017
2017-10-27,1292.15,1269.0,1296.58,1265.15,704635,1.79,Friday,2017
2017-10-26,1269.43,1267.55,1284.58,1258.95,1503776,-0.82,Thursday,2017
2017-10-25,1279.95,1289.25,1307.0,1277.5,552553,-0.72,Wednesday,2017
2017-10-24,1289.2,1310.0,1310.45,1284.53,669510,-0.37,Tuesday,2017
2017-10-23,1293.95,1292.0,1314.5,1273.73,943044,0.15,Monday,2017
2017-10-19,1291.95,1296.0,1297.9,1285.5,43411,-0.1,Thursday,2017
2017-10-18,1293.3,1297.5,1306.83,1290.0,757072,-0.31,Wednesday,2017
2017-10-17,1297.28,1292.5,1307.48,1288.78,721508,0.39,Tuesday,2017
2017-10-16,1292.2,1277.53,1295.0,1277.53,609295,1.01,Monday,2017
2017-10-13,1279.3,1274.1,1304.48,1261.5,2033160,0.41,Friday,2017
2017-10-12,1274.1,1256.5,1277.5,1253.5,2503178,1.91,Thursday,2017
2017-10-11,1250.18,1230.0,1257.23,1228.38,763873,1.67,Wednesday,2017
2017-10-10,1229.63,1227.5,1234.98,1225.63,611005,0.21,Tuesday,2017
2017-10-09,1227.05,1220.53,1233.98,1220.53,886808,0.3,Monday,2017
2017-10-06,1223.33,1215.0,1227.5,1214.03,694594,0.7,Friday,2017
2017-10-05,1214.8,1220.5,1221.73,1212.2,842343,-0.52,Thursday,2017
2017-10-04,1221.15,1224.8,1227.0,1212.5,650389,-0.25,Wednesday,2017
2017-10-03,1224.23,1220.0,1227.15,1213.53,961503,0.51,Tuesday,2017
2017-09-29,1217.98,1239.5,1242.0,1210.75,992507,-1.64,Friday,2017
2017-09-28,1238.23,1247.35,1257.0,1226.0,2166433,-0.74,Thursday,2017
2017-09-27,1247.5,1245.0,1256.1,1236.88,1005178,0.82,Wednesday,2017
2017-09-26,1237.33,1255.0,1263.2,1233.0,724615,-1.44,Tuesday,2017
2017-09-25,1255.38,1248.28,1267.0,1246.38,799779,0.29,Monday,2017
2017-09-22,1251.8,1259.95,1263.45,1246.0,1217698,-0.84,Friday,2017
2017-09-21,1262.45,1245.53,1270.5,1240.0,1219370,1.26,Thursday,2017
2017-09-20,1246.78,1257.0,1257.0,1237.15,667321,-0.19,Wednesday,2017
2017-09-19,1249.13,1252.5,1252.5,1245.75,391377,-0.03,Tuesday,2017
2017-09-18,1249.53,1252.48,1259.48,1244.63,363300,-0.28,Monday,2017
2017-09-15,1253.03,1249.5,1258.5,1242.5,1472036,0.77,Friday,2017
2017-09-14,1243.48,1241.0,1248.8,1235.95,540755,-0.09,Thursday,2017
2017-09-13,1244.6,1250.0,1265.83,1237.6,639490,0.03,Wednesday,2017
2017-09-12,1244.23,1236.95,1248.5,1228.5,698230,1.39,Tuesday,2017
2017-09-11,1227.23,1235.6,1241.48,1225.0,366382,-0.65,Monday,2017
2017-09-08,1235.3,1226.88,1237.0,1226.28,510567,0.43,Friday,2017
2017-09-07,1230.05,1229.0,1234.2,1225.53,435318,0.28,Thursday,2017
2017-09-06,1226.6,1234.08,1237.43,1225.0,614382,-1.25,Wednesday,2017
2017-09-05,1242.18,1230.0,1245.0,1218.53,582997,1.15,Tuesday,2017
2017-09-04,1228.1,1226.55,1230.5,1219.0,531272,-0.01,Monday,2017
2017-09-01,1228.23,1240.0,1249.03,1218.28,851165,-1.6,Friday,2017
2017-08-31,1248.18,1242.5,1252.2,1233.33,892332,0.47,Thursday,2017
2017-08-30,1242.28,1240.5,1245.0,1230.05,485391,0.55,Wednesday,2017
2017-08-29,1235.43,1241.0,1248.0,1231.98,656301,-0.66,Tuesday,2017
2017-08-28,1243.65,1252.3,1252.7,1230.5,1018398,-0.37,Monday,2017
2017-08-24,1248.3,1248.85,1258.98,1243.08,811954,0.29,Thursday,2017
2017-08-23,1244.73,1252.5,1258.4,1236.58,781136,-0.32,Wednesday,2017
2017-08-22,1248.78,1261.5,1269.75,1246.0,565663,-1.24,Tuesday,2017
2017-08-21,1264.4,1252.75,1274.5,1247.15,1152417,0.6,Monday,2017
2017-08-18,1256.9,1237.0,1274.95,1235.7,1418678,1.13,Friday,2017
2017-08-17,1242.83,1250.35,1252.5,1231.05,876187,-0.27,Thursday,2017
2017-08-16,1246.18,1242.0,1271.9,1232.6,686670,0.93,Wednesday,2017
2017-08-14,1234.7,1251.5,1254.95,1231.5,393252,-1.07,Monday,2017
2017-08-11,1248.03,1249.95,1267.5,1241.5,697368,-0.61,Friday,2017
2017-08-10,1255.73,1254.5,1260.3,1243.18,763086,-0.02,Thursday,2017
2017-08-09,1256.0,1250.0,1261.43,1246.65,496473,0.36,Wednesday,2017
2017-08-08,1251.53,1256.0,1264.3,1248.15,536979,-0.02,Tuesday,2017
2017-08-07,1251.73,1258.25,1260.0,1240.6,942760,-0.77,Monday,2017
2017-08-04,1261.4,1245.4,1264.15,1244.0,693945,1.34,Friday,2017
2017-08-03,1244.73,1240.0,1251.0,1233.23,941274,0.63,Thursday,2017
2017-08-02,1236.9,1250.0,1254.0,1231.0,625512,-1.11,Wednesday,2017
2017-08-01,1250.83,1250.0,1260.38,1245.5,873730,0.4,Tuesday,2017
2017-07-31,1245.9,1235.5,1259.5,1231.5,1009831,0.3,Monday,2017
2017-07-28,1242.15,1240.5,1246.53,1221.0,691376,0.1,Friday,2017
2017-07-27,1240.85,1271.1,1292.4,1233.25,2127652,-2.91,Thursday,2017
2017-07-26,1278.0,1280.0,1287.5,1273.5,729913,-0.6,Wednesday,2017
2017-07-25,1285.75,1262.88,1290.0,1259.2,1339416,1.61,Tuesday,2017
2017-07-24,1265.35,1241.0,1270.0,1241.0,1135701,1.59,Monday,2017
2017-07-21,1245.6,1217.45,1250.0,1217.28,1074208,1.9,Friday,2017
2017-07-20,1222.35,1224.63,1228.45,1215.25,591252,-0.2,Thursday,2017
2017-07-19,1224.8,1207.75,1230.0,1207.55,1957788,1.71,Wednesday,2017
2017-07-18,1204.18,1198.08,1221.5,1198.08,954001,0.54,Tuesday,2017
2017-07-17,1197.73,1198.85,1211.05,1191.1,1105911,-0.08,Monday,2017
2017-07-14,1198.73,1191.5,1212.5,1187.5,2254216,-2.0,Friday,2017
2017-07-13,1223.2,1222.5,1236.0,1213.3,1565980,0.28,Thursday,2017
2017-07-12,1219.73,1241.25,1241.65,1215.05,1323225,-1.47,Wednesday,2017
2017-07-11,1237.9,1213.0,1257.4,1213.0,1768752,1.68,Tuesday,2017
2017-07-10,1217.48,1170.5,1222.45,1170.5,398392,4.42,Monday,2017
2017-07-07,1165.98,1175.0,1178.23,1162.75,616045,-0.66,Friday,2017
2017-07-06,1173.78,1179.5,1180.95,1170.05,513394,-0.36,Thursday,2017
2017-07-05,1178.0,1180.4,1182.5,1172.5,407928,-0.46,Wednesday,2017
2017-07-04,1183.43,1186.65,1190.23,1175.03,607567,-0.28,Tuesday,2017
2017-07-03,1186.8,1178.7,1191.53,1171.55,737978,0.48,Monday,2017
2017-06-30,1181.18,1162.2,1188.5,1161.55,876924,1.25,Friday,2017
2017-06-29,1166.63,1179.5,1186.03,1161.55,1235913,-0.71,Thursday,2017
2017-06-28,1175.03,1174.95,1179.0,1167.5,894863,0.31,Wednesday,2017
2017-06-27,1171.43,1175.3,1192.35,1165.8,987165,-0.8,Tuesday,2017
2017-06-23,1180.85,1199.7,1206.98,1177.0,712378,-1.38,Friday,2017
2017-06-22,1197.43,1204.5,1215.5,1192.5,2887941,-0.48,Thursday,2017
2017-06-21,1203.15,1220.0,1221.08,1198.6,828909,-1.58,Wednesday,2017
2017-06-20,1222.5,1215.5,1224.5,1190.15,835479,0.55,Tuesday,2017
2017-06-19,1215.85,1208.45,1223.18,1202.58,822371,1.33,Monday,2017
2017-06-16,1199.85,1207.48,1217.5,1193.25,1225213,-0.48,Friday,2017
2017-06-15,1205.6,1234.5,1234.85,1202.5,1498599,-2.39,Thursday,2017
2017-06-14,1235.1,1227.5,1238.0,1227.5,744571,0.76,Wednesday,2017
2017-06-13,1225.78,1232.5,1240.55,1223.5,587707,-1.43,Tuesday,2017
2017-06-12,1243.6,1248.5,1256.45,1235.2,813253,-0.79,Monday,2017
2017-06-09,1253.5,1260.0,1273.7,1243.0,1574017,-0.58,Friday,2017
2017-06-08,1260.8,1299.0,1302.48,1257.75,1665357,-3.58,Thursday,2017
2017-06-07,1307.63,1348.5,1350.0,1288.28,2463888,-2.99,Wednesday,2017
2017-06-06,1348.0,1315.5,1354.48,1315.0,2973360,3.53,Tuesday,2017
2017-06-05,1301.98,1282.5,1309.95,1280.08,750094,1.52,Monday,2017
2017-06-02,1282.45,1278.13,1295.93,1276.25,677824,0.44,Friday,2017
2017-06-01,1276.8,1265.0,1282.0,1265.0,540032,0.27,Thursday,2017
2017-05-31,1273.3,1266.5,1286.25,1264.0,1251365,-0.18,Wednesday,2017
2017-05-30,1275.55,1280.0,1287.98,1262.5,463817,-0.85,Tuesday,2017
2017-05-29,1286.43,1289.5,1298.25,1282.0,874645,-0.21,Monday,2017
2017-05-26,1289.13,1312.5,1313.43,1282.33,681275,-1.77,Friday,2017
2017-05-25,1312.3,1288.5,1318.78,1284.0,2047047,2.56,Thursday,2017
2017-05-24,1279.58,1267.4,1285.0,1264.83,1267274,1.49,Wednesday,2017
2017-05-23,1260.85,1266.6,1282.08,1257.0,1374298,-0.38,Tuesday,2017
2017-05-22,1265.68,1255.0,1276.88,1255.0,831970,0.97,Monday,2017
2017-05-19,1253.58,1268.1,1270.28,1243.0,893022,-1.15,Friday,2017
2017-05-18,1268.1,1225.0,1286.0,1221.13,2569297,3.29,Thursday,2017
2017-05-17,1227.68,1216.75,1230.38,1211.5,1438099,1.08,Wednesday,2017
2017-05-16,1214.58,1190.0,1217.5,1186.73,1800513,2.71,Tuesday,2017
2017-05-15,1182.55,1187.55,1188.98,1170.8,908802,0.19,Monday,2017
2017-05-12,1180.33,1171.65,1184.95,1160.03,1157223,0.48,Friday,2017
2017-05-11,1174.73,1173.65,1180.0,1161.38,1035651,0.73,Thursday,2017
2017-05-10,1166.23,1177.5,1178.08,1158.0,603194,-0.85,Wednesday,2017
2017-05-09,1176.28,1171.98,1180.5,1166.28,895135,0.43,Tuesday,2017
2017-05-08,1171.23,1160.5,1173.7,1158.85,535891,0.95,Monday,2017
2017-05-05,1160.25,1154.0,1166.25,1151.25,841237,-0.41,Friday,2017
2017-05-04,1165.05,1174.98,1175.0,1154.4,1354104,-0.31,Thursday,2017
2017-05-03,1168.65,1147.5,1172.5,1134.25,1757203,2.07,Wednesday,2017
2017-05-02,1144.95,1147.0,1151.0,1140.0,1191348,0.74,Tuesday,2017
2017-04-28,1136.58,1147.0,1149.38,1134.0,1270255,-1.28,Friday,2017
2017-04-27,1151.33,1153.03,1163.9,1138.83,2886593,-0.33,Thursday,2017
2017-04-26,1155.18,1170.0,1171.98,1151.53,1093719,-0.05,Wednesday,2017
2017-04-25,1155.75,1164.0,1172.23,1151.35,1574355,-0.71,Tuesday,2017
2017-04-24,1164.05,1150.0,1169.83,1141.25,1000010,0.75,Monday,2017
2017-04-21,1155.4,1164.55,1167.83,1150.5,580577,-0.63,Friday,2017
2017-04-20,1162.75,1152.65,1166.0,1145.48,634421,1.15,Thursday,2017
2017-04-19,1149.58,1131.75,1174.35,1126.4,2813406,-0.42,Wednesday,2017
2017-04-18,1154.4,1165.0,1167.1,1151.03,865310,-0.26,Tuesday,2017
2017-04-17,1157.43,1165.2,1166.45,1147.58,1135441,-0.59,Monday,2017
2017-04-13,1164.33,1200.0,1204.5,1160.53,1250236,-2.7,Thursday,2017
